,Channel_Name,Language,Tags,Last Played Game,Game ID,ChannelID,Count
1294,nickeh30,en,"['Canadian', 'Positivity', 'BattleRoyale', 'PC', 'FamilyFriendly', 'Multiplayer', 'PVP', 'PlayingWithViewers', 'English', 'Drops']",Fortnite,33214,44424631,85869
1295,nidas,en,"['React', 'Discussions', 'Culture', 'Roleplay', 'Movies', 'English']",Black Myth: Wukong,519291,138907338,25969
1296,montanablack88,de,['Deutsch'],Just Chatting,509658,45044816,559724
1297,mortenroyale,de,['Deutsch'],Clash Royale,491168,135558945,28976
1298,never_loses,zh,"['中文', '八強', '好熊寶', '愛熊熊', 'nlnlsofun', 'NL']",Just Chatting,509658,29722828,32841
1299,nl_kripp,en,['English'],Hearthstone,138585,29795919,120870
1300,moogrr1211,ko,['한국어'],World of Warcraft,18122,110345640,8647
1301,petezahhutt,en,"['English', 'NoBackseatingUnlessTFT']",Minecraft,27471,21837508,17530
1302,noway4u_sir,de,['Deutsch'],League of Legends,21779,85397463,103754
1303,nuuhfps,pt,"['Português', 'VALORANT', 'humor']",Slots,498566,54387112,11018
1304,nymn,en,"['english', 'forsen', 'react', 'xqc', 'cat', 'chill', 'gaming', 'AMA', 'ADHD', 'Football']",Just Chatting,509658,62300805,27728
1305,ocalheiros,pt,['Português'],Just Chatting,509658,95032018,6767
1306,ohtofu,en,['English'],ELDEN RING,512953,96235256,27390
1307,otplol_,fr,"['Esport', 'Français']",League of Legends,21779,622498423,188378
1308,parkseorim,ko,"['한국어', '로스트아크', '버서커', '종합게임', '검은사막', '박서림']",Lost Ark,490100,140179881,3795
1309,petrusco2,es,['Español'],Grand Theft Auto V,32982,26024816,2966
1310,piecesgg,en,piecesgg,World of Warcraft,18122,513738522,15
1311,nokduro,ko,['한국어'],Just Chatting,509658,137687203,57574
1312,officialandypyro,en,"['slots', 'Suomi', 'Englanti', 'English', 'Rerun']",Slots,498566,46021592,4065
1313,olesyaliberman,en,['English'],Just Chatting,509658,184147110,14289
1314,omofficial,fr,"['Français', 'Football', 'Marseille', 'OM', 'olympiquedemarseille']",Sports,518203,491625140,6440
1315,patopapao,pt,['Português'],Backpack Battles,340920845,35647075,16320
1316,payo,en,"['Quebec', 'Canadian', 'WoW', 'PvP', 'adhd', 'Qc', 'Québec', 'English', 'Français', 'seasonofdiscovery']",World of Warcraft,18122,59624901,33325
1317,pieman,en,"['English', 'DropsEnabled']",Call of Duty: Warzone,512710,122881889,21233
1318,obsessiontwitch,es,"['México', 'VTuber', 'Armin', 'Obsession', 'EstaSquad', 'Español', 'VRchat']",Just Chatting,509658,148147054,5610
1319,odablock,en,"['bald', 'topg', 'arab', 'anime', 'ama', 'funny', 'hair', 'react', 'irl', 'English']",Old School RuneScape,459931,177730578,52769
1320,odpixel,en,"['MMR', 'ODPixel', 'English', 'Ranked']",Dota 2,29595,68406726,3932
1321,papaplatte,de,"['dumm', 'wer', 'guckt', 'german', 'Deutsch']",Minecraft,27471,50985620,68260
1322,pchal,en,"['Nuzlocke', 'RunAndBun', 'Balding', 'RockClimbing', 'Pokedoku', 'Techno', 'homework', 'AdderallEnjoyer', 'Polyamorous', 'ClubMate']",Pokémon,1982936547,111971097,19416
1323,pengu,en,['English'],Dota 2,29595,85956078,32945
1324,peroniaxdeluxe,es,"['español', 'supervivencia', 'roleplay', 'oldschool', 'dayz', 'turmana', 'ingles', 'survival', 'Español']",DayZ,65632,74571203,1831
1325,okcode,en,"['Vtuber', 'Anime', 'English', 'ASMR', 'Meme', 'Chill', 'ADHD', 'Suffering', 'Copium']",FINAL FANTASY XIV ONLINE,24241,410965603,48367
1326,overpow,pl,"['Polski', 'Wielkopolska', 'father', 'of', 'accoustic', 'child']",Black Myth: Wukong,519291,8822303,20055
1327,pakusyo,ko,"['한국어', 'icecrown', 'citadel', 'ptr', 'lck', 'icc', 'lichking', 'Classic']",World of Warcraft,18122,145178632,4060
1328,peterpark,en,"['Variety', 'English', 'DropsEnabled']",Overwatch 2,515025,124494583,47007
1329,phunkroyal,de,"['JustChatting', 'Deutsch', 'Mature', 'nurfürErwachsene', 'SchönerStream', 'RichtigSchönerStream', 'SchöneZuschauer', 'DooferPhunk']",Black Myth: Wukong,519291,21431060,46352
1330,ogmeik,es,"['Roleplay', 'RP', 'Tarkov', 'Leagueofleagends', 'Español', 'mk', 'pokemon']",Escape from Tarkov,491931,466198311,3971
1331,paulanobre,pt,"['Mulher', 'Português', 'fps', 'justchattıng', 'Inglês']",Just Chatting,509658,55660184,29023
1332,pch3lk1n,ru,['Русский'],Just Chatting,509658,48978939,26471
1333,nowayzao,pt,['Português'],Counter-Strike,32399,195680504,9095
1334,oonolive,fr,['Français'],World of Warcraft,18122,70983894,8898
1335,peereira7,es,['Español'],VALORANT,516575,182714869,30168
1336,novby,cs,['Čeština'],IRL,509672,250364631,14690
1337,nukomaro2020,ja,['日本語'],"Animals, Aquariums, and Zoos",272263131,464480572,5632
1338,paoloidolo,it,['Italiano'],League of Legends,21779,29750090,23066
1339,pato,es,['Español'],Slots,498566,262480800,10592
1340,phyzikk,fr,['Français'],Call of Duty: Warzone,512710,73522739,17649
1341,piazztwitch,it,"['fortnite', 'DropAbilitati', 'Italiano']",Just Chatting,509658,131342532,13827
1342,orslok,es,['Español'],ELDEN RING,512953,25058448,731
1343,northernlion,en,"['bald', 'peloton', 'groceries', 'CostcoExecutiveMember', 'English']",Slay the Spire,496902,14371185,45153
1344,nugiyen,en,"['English', 'Sarcastic']",Special Events,509663,30967548,21070
1345,oestagiario,pt,"['Português', 'Esportes', 'Futebol']",Just Chatting,509658,252606559,54063
1346,olyashaa,ru,"['некрасивыеженщины', 'низкоинтеллектуальность', 'отсутствиеталантов', 'зашквар', 'кринж', 'рандомнаятелка', 'старость', 'викакартерсекссимвол', 'Русский', 'ruSprint']",Just Chatting,509658,104717035,27875
1347,ookina,pt,['Português'],Virtual Casino,29452,128544632,9599
1348,ops1x,en,['English'],Fortnite,33214,185619753,68961
1349,orangemorange,de,['Deutsch'],Just Chatting,509658,95603047,29809
1350,paka9999,ko,['한국어'],League of Legends,21779,164459256,70294
1351,pankyy,tr,['Türkçe'],League of Legends,21779,82388424,19379
1352,papomc,es,"['Español', 'bestia', 'PapoMC', 'BESTIA', 'sorteos', 'poker', 'pokerstars', 'pokeronline']",Just Chatting,509658,536794313,13761
1353,paradeev1ch,ru,['Русский'],Just Chatting,509658,515044370,11677
1354,patriota,pt,['Português'],Fortnite,33214,28703999,23707
1355,pestily,en,"['English', 'Educational']",Escape from Tarkov,491931,106013742,68644
1356,pietsmiet,de,['Deutsch'],World of Warcraft,18122,21991090,74142
1357,nosoyunytuber,es,"['garenafreefire', 'Español']",Garena Free Fire,502732,422911605,3185
1358,okingbr,pt,['Português'],Fortnite,33214,443654989,14975
1359,okyyy,es,['Español'],Just Chatting,509658,462594741,13059
1360,ovotz,pt,"['Português', 'Dedé', 'GTARP', 'CPX', 'GTA', 'fivem', 'Ruinxos']",Grand Theft Auto V,32982,210014596,88
1361,pathofexile,en,"['PathofExile', 'race', 'Esports', 'event', 'English', 'DropsEnabled']",Path of Exile,29307,35821635,361
1362,pavelskibh,en,['English'],Call of Dragons,561028012,153467048,22018
1363,peachfps,en,"['English', 'adhd', 'solo', 'soloqueue', 'challenge', 'ChallengeRun']",Ghost of Tsushima,499856,44391234,1262
1364,nyanners,en,"['vtuber', 'HouseArrest', 'PSYCHOLOGICAL', 'English', 'Gayfriendly', 'Anime', 'ENVtuber', 'furrysafespace', 'Mongolia', 'DROPS']",Just Chatting,509658,82350088,57260
1365,obm1025,ko,['한국어'],Just Chatting,509658,166079347,57861
1366,onscreen,en,"['British', 'UK', 'Drops', 'English']",Just Chatting,509658,27121969,11837
1367,pathofexilebota,ru,['Русский'],Path of Exile,29307,232372312,12716
1368,pg_esports,it,"['Esports', 'Italiano']",Fortnite,33214,52650914,5417
1369,noraexplorer,en,['English'],Just Chatting,509658,173164131,7414
1370,orkpod,ru,['Русский'],Heroes of the Storm,32959,44162266,13896
1371,pace22,en,"['English', 'memes', 'DropsEnabled']",Hunt: Showdown 1896,500188,31457014,17677
1372,paladinsgame,en,['English'],Paladins,491115,94706671,15183
1373,pearlescentmoon,en,"['English', 'NoBackseating']",Minecraft,27471,75366734,12519
1374,pgod,es,"['Español', 'English', 'valorant', 'onichan']",VALORANT,516575,198434884,42809
1375,noobowl,en,['English'],Teamfight Tactics,513143,59703165,1445
1376,numotthenummy,en,"['attractive', 'swole', 'righteous', 'gentle', 'kind', 'patient', 'compassionate', 'graceful', 'beautiful', 'omnibenevolent']",Magic: The Gathering,2748,26302559,11996
1377,otzdarva,en,['English'],Dead by Daylight,491487,61812950,118257
1378,pacific8815,ko,"['justchatting', '한국어']",Just Chatting,509658,81857784,48018
1379,pantoufl,fr,"['politique', 'débat', 'discussion', 'MANGEZLESRICHES', 'react', 'justchatting', 'Français', 'actualité']",Just Chatting,509658,35806568,5089
1380,perxitaa,es,"['Español', 'KingsLeague', 'QueensLeague', 'Roleplay']",Grand Theft Auto V,32982,35980866,39432
1381,northwar,en,['English'],Diablo IV,515024,29912693,1294
1382,nuke73,ru,['Русский'],The Binding of Isaac: Repentance,1414860634,27954235,17428
1383,philza,en,"['Philza', 'blockgame', 'distracted', 'English', 'qsmp']",Minecraft,27471,3389768,194692
1384,ogadotapit,en,['Esports'],Dota 2,29595,59168409,82853
1385,oyunfatiihi,tr,"['Roleplay', 'Türkçe', 'fivem', 'oyun', 'oyunfatihi', 'güncel', 'fps', 'türkçefps', 'dropaktif', 'XDEFIANT']",Grand Theft Auto V,32982,276315580,12740
1386,p4wnyhof,en,"['English', 'FamilyFriendly', 'Education']",Diablo IV,515024,71672341,29631
1387,pevor13,pl,"['Polski', 'English']",Just Chatting,509658,91538537,19022
1388,paymoneywubby,en,['English'],Just Chatting,509658,38251312,48211
1389,ogaminglol,fr,['Esport'],Teamfight Tactics,513143,71852533,7561
1390,ogamingsc2,fr,['Esport'],StarCraft II,490422,71852806,10609
1391,olsior,uk,"['Українська', 'Україна', 'Українець', 'вау', 'чай']",Just Chatting,509658,40653495,13463
1392,oniyadayo,ja,['日本語'],Just Chatting,509658,605425209,18239
1393,ovationesports,de,['Interviews'],ALTF4,791968461,498585966,22
1394,pabellon_4,es,['Español'],Slots,498566,514595736,33473
1395,pago3,pl,"['Polski', 'English']",Just Chatting,509658,29468517,38446
1396,pieface23,en,"['English', 'eafc', 'eafc24']",EA Sports FC 24,143106037,52615982,56176
1397,noko,en,"['Fun', 'FUNNY', 'English', 'apex', 'apexlegends', 'apexpredator', 'apexpro']",Apex Legends,511224,37175851,55999
1398,notmes,en,['English'],World of Warcraft,18122,38878346,18432
1399,nwslofficial,en,['English'],Sports,518203,489387026,3755
1400,penta,en,"['educational', 'Socialeating', 'English']",Grand Theft Auto V,32982,84316241,52242
1401,ray,en,"['TinasHusband', 'FrameRateMerch', 'Number51', 'BetaHetero', 'English']",Just Chatting,509658,85875635,18405
1402,pikabooirl,en,['English'],World of Warcraft,18122,27992608,21281
1403,pompeyo4,es,"['Español', 'comedia']",Minecraft,27471,118220323,19839
1404,posty,en,"['FPS', 'PVP', 'JUICE', 'Bad', 'English', 'solo', 'xd', 'xdd', 'DropsEnabled']",Rust,263490,135377687,35269
1405,prizzaa,pt,['Português'],Just Chatting,509658,225886040,16312
1406,pubg_battlegroundstr,tr,"['Türkçe', 'PUBG', 'BATTLEGROUNDS', 'PUBGEsports', 'BattleRoyale', 'DroplarEtkin']",PUBG: BATTLEGROUNDS,493057,149232299,3491
1407,pulgaboy,pt,"['Fortnite', 'Português']",Fortnite,33214,48340211,36038
1408,ramee,en,['English'],Grand Theft Auto V,32982,95873995,131544
1409,razerninjas,en,['English'],Wuthering Waves,209738946,65428174,16397
1410,recrent,ru,['Русский'],Special Events,509663,39154778,106899
1411,pijack11,pt,"['Toplane', 'Português']",Call of Dragons,561028012,48898260,36531
1412,playhard,pt,"['Playhard', 'LOUD', 'PH', 'Português', 'GTARP', 'gta']",Just Chatting,509658,66934438,19676
1413,raeyei,en,"['Anime', 'English', 'Vtuber']",Black Myth: Wukong,519291,134661043,17848
1414,rakanoolive,ar,rakanoolive,Just Chatting,509658,119638640,29777
1415,rdulive,en,"['Autobattler', 'English', 'Educational']",Hearthstone,138585,59965916,49656
1416,ploo,en,"['fps', 'English']",VALORANT,516575,102731041,44917
1417,polsatgames,pl,"['Polski', 'LOL', 'ERL', 'leagueoflegends', 'Lolesports', 'Turniej', 'Esports', 'Esport', 'EMEA', 'emeamasters']",League of Legends,21779,253036018,18658
1418,qttsix,zh,['中文'],Black Myth: Wukong,519291,16677765,26130
1419,quattroace,ru,"['Русский', 'English']",Arena Breakout: Infinite,401587136,134593986,8563
1420,purple_hs,en,purple_hs,Hearthstone,138585,84553934,13499
1421,quarterjade,en,['English'],League of Legends,21779,173758090,52376
1422,reetlol,en,"['Competitive', 'English', 'Tournament']",Fortnite,33214,269835621,42979
1423,putupau,es,"['Español', 'waifus', 'Gacha', 'Genshin', 'GenshinnImpact', 'wuwa', 'wutheringwaves', 'HSR', 'Honkai', 'DropsActivados']",Honkai: Star Rail,213930085,74547134,33782
1424,pwgood,ru,['Русский'],Minecraft,27471,116738112,5908
1425,qq7925168,zh,"['中文', '爐石有救', '爐石再戰一年']",Black Myth: Wukong,519291,53395686,21832
1426,rax1337,de,"['Deutsch', 'Radiant', 'WatchParty', 'GoodVibes']",VALORANT,516575,28213443,17657
1427,raxxanterax,en,['English'],Diablo IV,515024,24482705,9061
1428,pisicela,pl,"['odgrywanieroli', 'Polski', 'GTAⅤ']",Grand Theft Auto V,32982,32027530,48732
1429,popo,pl,"['Polski', 'zabawa', 'nauka', 'gry', 'rozmowy', 'rozrywka', 'POLSZA']",Just Chatting,509658,91229603,34818
1430,pubg_battlegrounds,en,"['PUBG', 'Battlegrounds', 'English', 'Esports']",PUBG: BATTLEGROUNDS,493057,127506955,61820
1431,qsnake,ru,['Русский'],Dota 2,29595,71558231,15660
1432,randombrucetv,pl,"['polska', 'leagueoflegends', 'LGBT', 'Nadwaga', 'szukamdziewczyny', 'depresja', 'overpow', 'xayoo', 'rybson', 'Polski']",Chess,743,85463072,9570
1433,prodigyddk,en,"['English', 'DropsEnabled']",SMITE,32507,45973707,19578
1434,punz,en,['English'],VALORANT,516575,217965779,30893
1435,rainbow6br2,pt,"['Português', 'DropsAtivados']",Tom Clancy's Rainbow Six Siege,460630,563259666,24124
1436,rakyz,es,['Español'],Slots,498566,54392876,18053
1437,pikra10,ko,['한국어'],Just Chatting,509658,194230187,21090
1438,psychoghost,en,"['survival', 'hardcore', 'guide', 'English', 'DropsEnabled']",Hunt: Showdown 1896,500188,39067173,12449
1439,ratirl,en,"['Looner', 'vtuber', 'RATIRL', 'EldenRodent', 'English']",League of Legends,21779,57292293,95629
1440,ratoborrachudo,pt,"['RatoBorrachudo', 'Português']",Just Chatting,509658,51891532,7342
1441,rebirthztv,th,"['ไทย', 'ภาษาไทย']",Grand Theft Auto V,32982,49839696,68812
1442,pjs9073,ko,"['드롭활성화됨', '한국어']",Just Chatting,509658,134586700,59377
1443,quantum,en,['English'],Voices of the Void,1330093788,41467289,17402
1444,ratedepicz,en,['English'],Grand Theft Auto V,32982,50237189,126249
1445,pizfn,it,"['Italiano', 'Fortnite', 'PIZ']",Grand Theft Auto V,32982,236507843,46293
1446,pokelawls,en,"['frog', 'gigi', 'Depression', 'Water', 'English']",Voices of the Void,1330093788,12943173,79366
1447,pokerstars247,en,['English'],Poker,488190,225772624,17842
1448,polypuff,en,['English'],Art,509660,79297907,1901
1449,ponce,fr,"['Français', 'fun', 'discussion', 'multigaming', 'justchatting', 'indé', 'chill', 'slowrun']",Lycans,1494074023,50597026,92165
1450,primeleague,de,"['Esports', 'Deutsch']",League of Legends,21779,463176517,17940
1451,pusa6019,ko,"['한국어', '종합게임스트리머', '종겜스']",pusa6019,pusa6019,182779724,7041
1452,razah,pt,['Português'],Virtual Casino,29452,68727743,21531
1453,redbeard,en,"['Arena', 'English']",Hearthstone,138585,111589942,8078
1454,relaxbeats,en,['English'],Music,26936,153859298,7270
1455,ranboolive,en,"['Ranboo', 'Ranboolive', 'Literallyranboolive', 'English']",Cult of the Lamb,516173984,489155160,317239
1456,pimpimenta,pt,"['Selva', 'jungler', 'shaco', 'Português', 'English', 'NA', 'SoloQ', 'Challenger', 'jungle', 'narigudo']",Just Chatting,509658,102346837,25583
1457,pollynette,fr,"['Français', 'discussion', 'gtarp', 'flashback', 'TwitchTalk', 'poppy']",Grand Theft Auto V,32982,106828118,7078
1458,potionshoptv,en,"['PVE', 'Helpful', 'English', 'FQA', 'Lv66', 'GearHelp', 'DropsEnabled']",Black Desert,386821,26603977,2004
1459,quackity,en,['English'],Just Chatting,509658,48526626,17712
1460,rainbow6br,pt,"['Esports', 'Português']",Tom Clancy's Rainbow Six Siege,460630,132106826,36107
1461,rainbow6latam,es,"['Esports', 'Español']",Tom Clancy's Rainbow Six Siege,460630,233992790,29664
1462,rainbow6tw,zh,"['電競', '中文', '好久不見']",Tom Clancy's Rainbow Six Siege,460630,204902476,6851
1463,ray__c,en,['English'],Black Myth: Wukong,519291,107305687,46679
1464,pow3r,it,"['GIGACHAD', 'Pizza', 'Italiano', 'pasta', 'mandolino', 'fps', 'gamer', 'wukong', 'tarkov']",Escape from Tarkov,491931,38499199,77861
1465,projektmelody,en,"['VShojo', 'Vtuber', 'Anime', 'English', 'Melody', 'Chatty', 'AdultsOnly', 'subathon', 'handcam', 'warhammerpainting']",Just Chatting,509658,478575546,26239
1466,psherotv,en,"['Rogue', 'satire', 'English', 'Bulgaria', 'MMORPG', 'Bulgarian', 'Cozy', 'Comfy', 'deadpan']",World of Warcraft,18122,26341777,19412
1467,purplebixi,tr,"['Siyaset', 'Haberler', 'Gündem', 'Tarih', 'Analiz', 'Türkçe']",Squad Busters,788447527,209139976,40603
1468,qrushcsgo,ru,"['QRUSH', 'Русский']",Counter-Strike,32399,104435562,16686
1469,qtcinderella,en,['English'],Just Chatting,509658,247808909,129815
1470,reitathefps,ja,['日本語'],VALORANT,516575,39467114,8556
1471,reidboyy,en,"['playingwithviewers', 'daddy', 'mommy', 'furry', 'fishing', 'educational', 'WINNING', 'english', 'console', 'bussy']",Call of Duty: Warzone,512710,42175924,9018
1472,preachlfw,en,"['nobackseating', 'warcraft', 'GuildWars', 'English', 'FinalFantasyXIV', 'MMORPG', 'RPG']",World of Warcraft,18122,23857542,46868
1473,pubgkorea,ko,"['배틀그라운드', '펍지', '배그', 'PUBGXKFC', 'KFC할아버지', '첫스트리밍', '라이브방송', '한국어', '드롭활성화됨']",PUBG: BATTLEGROUNDS,493057,238141340,14667
1474,qq102qq,ko,['한국어'],PUBG Mobile,505884,501734466,14369
1475,quin69,en,"['English', 'Dyslexia', 'PathOfExile', 'Diablo']",Path of Exile,29307,56649026,124574
1476,raderaderader,ja,raderaderader,Apex Legends,511224,492615508,41145
1477,rainblue37,ko,"['김블루', '배틀그라운드', 'PUBG', 'FPS', '한국', '한국어']",Just Chatting,509658,49655919,5368
1478,rakin,pt,['Português'],Black Myth: Wukong,519291,44099416,65279
1479,rekkles,en,rekkles,League of Legends,21779,35739604,218
1480,reeze,de,['Deutsch'],Just Chatting,509658,80474667,2588
1481,portialyn,ko,['한국어'],Hearthstone,138585,151249156,32865
1482,potasticp,en,"['English', 'NoBackseating', 'DropsEnabled']",Just Chatting,509658,501717654,17335
1483,pqueen,tr,"['Türkçe', 'oyun']",Just Chatting,509658,177249859,61735
1484,qlnek,pl,['Polski'],Fortnite,33214,40855047,12677
1485,quickhuntik,ru,"['hypecontent', 'drama', 'freakcontent', 'macarena', 'amouranthiloveyou', 'Русский', 'kfconelove', 'nadiete']",Just Chatting,509658,105244994,23887
1486,rainbow6,en,"['English', 'Esports', 'ubisoft', 'R6S', 'rainbowsixsiege']",Tom Clancy's Rainbow Six Siege,460630,65171890,183490
1487,ramez05,en,"['English', 'giveaway', 'Vtuber', 'Black', 'Filipino', 'PlayingwithViewers', 'Asian', 'LurkerFriendly', 'Blasian', 'oncehuman']",Once Human,1441208453,42320398,3630
